v1,v2,v3,v4,v5,t1,t2,annotation,radiation rate,timestamp
1.78,1.42,1.03,0.68,3.37,35.75,34.75,0,5137,1580981688.7619
1.78,1.34,1.1,0.68,3.3,35.5,34.75,0,5137,1580981689.4008
1.88,1.39,1.0,0.81,3.34,35.75,34.75,0,5137,1580981690.0357199
1.86,1.34,1.12,0.71,3.39,35.5,34.75,0,5137,1580981690.67464
1.88,1.34,1.12,0.68,3.39,35.5,34.75,0,5137,1580981691.31361
1.81,1.32,1.03,0.76,3.3,35.5,34.5,0,5137,1580981691.94841
1.9,1.39,1.12,0.71,3.39,35.5,34.75,0,5137,1580981692.58741
1.93,1.44,1.1,0.71,3.39,35.5,34.75,0,5137,1580981693.2263598
1.9,1.44,1.1,0.73,3.34,35.75,34.75,0,5137,1580981693.86122
1.88,1.34,1.0,0.73,3.34,35.75,34.75,0,5137,1580981694.50015
1.9,1.42,1.0,0.76,3.37,35.5,34.75,0,5137,1580981695.13908
1.78,1.39,1.12,0.68,3.39,35.5,34.75,0,5137,1580981695.77795
1.78,1.29,1.03,0.78,3.3,35.5,34.75,0,5137,1580981696.41286
1.88,1.32,1.1,0.81,3.34,35.5,35.0,0,5137,1580981697.05176
1.93,1.44,1.03,0.68,3.37,35.5,34.75,0,5137,1580981697.69074
1.9,1.32,1.12,0.68,3.39,35.75,34.25,0,5137,1580981698.32564
1.9,1.34,1.1,0.73,3.37,35.5,34.25,0,5137,1580981698.96451
1.88,1.39,1.12,0.73,3.39,35.5,34.25,0,5137,1580981699.60352
1.88,1.44,1.05,0.68,3.39,35.5,34.0,0,5137,1580981700.23837
1.86,1.32,1.0,0.73,3.3,35.5,34.25,0,5137,1580981700.87727
1.88,1.44,1.05,0.71,3.34,35.5,33.75,0,5137,1580981701.5162802
1.88,1.34,1.0,0.76,3.3,35.5,33.75,0,5137,1580981702.15518
1.88,1.29,1.1,0.78,3.39,35.75,33.25,0,5137,1580981702.79003
1.78,1.34,1.0,0.76,3.39,35.5,33.25,0,5137,1580981703.429
1.9,1.42,1.12,0.68,3.39,35.75,33.25,0,5137,1580981704.06793
1.9,1.34,1.1,0.68,3.37,35.75,33.25,0,5137,1580981704.70294
1.88,1.44,1.1,0.73,3.37,35.75,33.25,0,5137,1580981705.34176
1.78,1.34,0.95,0.78,3.3,35.75,33.25,0,5137,1580981705.98066
1.9,1.42,1.12,0.76,3.39,35.75,33.25,0,5137,1580981706.61555
1.88,1.32,1.05,0.76,3.37,36.0,33.25,0,5137,1580981707.25451
1.9,1.42,1.03,0.68,3.37,36.0,33.25,0,5137,1580981707.89343
1.9,1.29,1.1,0.68,3.34,36.0,33.5,0,5137,1580981708.53235
1.78,1.39,1.0,0.76,3.39,35.75,33.25,0,5137,1580981709.16726
1.78,1.29,1.0,0.73,3.37,35.75,33.25,0,5137,1580981709.80616
1.88,1.44,1.0,0.76,3.3,35.75,33.5,0,5137,1580981710.44508
1.93,1.32,1.03,0.73,3.37,35.75,33.0,0,5137,1580981711.07997
1.9,1.32,1.03,0.68,3.37,35.75,33.25,0,5137,1580981711.7189
1.81,1.42,1.03,0.73,3.37,35.75,33.25,0,5137,1580981712.3579
1.88,1.29,1.1,0.68,3.37,36.0,33.25,0,5137,1580981712.99268
1.88,1.44,1.05,0.71,3.34,35.75,33.25,0,5137,1580981713.63167
1.9,1.42,1.12,0.76,3.39,36.0,33.5,0,5137,1580981714.27065
1.88,1.29,1.05,0.76,3.39,35.75,33.25,0,5137,1580981714.90541
1.88,1.44,1.1,0.73,3.32,35.75,33.25,0,5137,1580981715.54445
1.78,1.39,1.0,0.76,3.39,35.75,33.5,0,5137,1580981716.18333
1.9,1.39,1.12,0.78,3.39,35.75,33.25,0,5137,1580981716.8222198
1.78,1.42,1.03,0.73,3.37,35.75,33.25,0,5137,1580981717.45717
1.9,1.42,1.12,0.73,3.39,36.0,33.25,0,5137,1580981718.0960698
1.9,1.34,1.1,0.68,3.37,35.75,33.25,0,5137,1580981718.735
1.88,1.39,1.0,0.68,3.37,35.75,33.25,0,5137,1580981719.36989
1.9,1.42,1.03,0.73,3.37,35.75,33.25,0,5137,1580981720.00878
1.9,1.42,1.15,0.71,3.39,35.75,33.5,0,5137,1580981720.6477401
1.9,1.42,1.12,0.76,3.39,35.5,33.75,0,5137,1580981721.28263
1.9,1.42,0.95,0.73,3.3,35.75,33.75,0,5137,1580981721.92155
1.86,1.34,1.0,0.83,3.3,35.75,34.0,0,5137,1580981722.5604699
1.88,1.34,1.1,0.68,3.39,35.75,34.0,0,5137,1580981723.19939
1.93,1.44,1.12,0.68,3.39,35.75,33.75,0,5137,1580981723.83429
1.93,1.42,1.03,0.68,3.37,35.75,34.0,0,5137,1580981724.47331
1.86,1.44,1.0,0.78,3.3,35.75,33.75,0,5137,1580981725.11217
1.78,1.34,1.0,0.76,3.39,35.5,34.0,0,5137,1580981725.74701
1.88,1.44,1.0,0.68,3.37,35.5,34.0,0,5137,1580981726.38601
1.9,1.42,1.1,0.68,3.37,35.75,34.25,0,5137,1580981727.02494
1.78,1.29,1.0,0.78,3.39,35.75,34.0,0,5137,1580981727.65984
1.88,1.34,1.0,0.68,3.37,35.75,34.0,0,5137,1580981728.29878
1.9,1.42,1.12,0.81,3.39,35.75,34.25,0,5137,1580981728.93769
1.81,1.42,1.05,0.81,3.34,35.75,34.25,0,5137,1580981729.57656
1.78,1.29,1.0,0.73,3.37,35.5,34.5,0,5137,1580981730.21156
1.81,1.32,1.05,0.76,3.34,35.5,34.5,0,5137,1580981730.85044
1.93,1.34,1.03,0.68,3.37,35.5,34.5,0,5137,1580981731.48935
1.78,1.29,1.05,0.76,3.34,35.75,34.25,0,5137,1580981732.12418
1.78,1.39,1.0,0.78,3.3,35.5,35.0,0,5137,1580981732.76317
1.78,1.42,1.0,0.73,3.37,35.75,34.5,0,5137,1580981733.40217
1.88,1.44,1.07,0.68,3.3,35.75,34.75,0,5137,1580981734.03696
1.9,1.39,1.12,0.78,3.39,35.5,34.75,0,5137,1580981734.67592
1.88,1.34,1.0,0.76,3.3,35.5,34.75,0,5137,1580981735.31492
1.9,1.32,1.0,0.81,3.39,35.5,34.75,0,5137,1580981735.95369
1.78,1.39,1.0,0.81,3.39,35.5,34.75,0,5137,1580981736.58871
1.86,1.44,1.0,0.76,3.3,35.5,34.75,0,5137,1580981737.22758
1.93,1.34,1.03,0.76,3.37,35.75,34.75,0,5137,1580981737.86656
1.86,1.39,1.12,0.73,3.39,35.5,34.75,0,5137,1580981738.50142
1.78,1.39,1.0,0.68,3.39,35.5,34.75,0,5137,1580981739.1403599
1.86,1.39,1.12,0.73,3.39,35.5,34.75,0,5137,1580981739.7792401
1.88,1.34,1.05,0.68,3.39,35.5,34.75,0,5137,1580981740.41415
1.9,1.34,1.12,0.78,3.39,35.5,34.75,0,5137,1580981741.05308
1.88,1.44,1.0,0.68,3.37,35.75,34.75,0,5137,1580981741.69202
1.88,1.44,1.03,0.68,3.39,35.5,34.5,0,5137,1580981742.33091
1.88,1.44,1.1,0.73,3.34,35.75,34.75,0,5137,1580981742.96579
1.78,1.29,1.03,0.73,3.37,35.75,34.75,0,5137,1580981743.60476
1.78,1.29,1.05,0.78,3.34,35.75,34.75,0,5137,1580981744.24371
1.81,1.34,1.03,0.76,3.37,35.75,34.75,0,5137,1580981744.87864
1.9,1.39,1.12,0.81,3.39,35.75,34.75,0,5137,1580981745.51758
1.88,1.44,1.05,0.68,3.34,35.75,34.75,0,5137,1580981746.15642
1.78,1.29,0.98,0.78,3.3,35.75,34.75,0,5137,1580981746.79133
1.78,1.42,0.98,0.76,3.34,35.5,34.75,0,5137,1580981747.43031
1.9,1.42,1.0,0.73,3.37,35.5,34.5,0,5137,1580981748.06921
1.88,1.34,1.1,0.73,3.34,35.75,34.75,0,5137,1580981748.70406
1.81,1.32,1.03,0.76,3.37,35.75,34.75,0,5137,1580981749.34302
1.88,1.44,1.0,0.68,3.37,36.0,34.75,0,5137,1580981749.9819
1.9,1.42,1.0,0.68,3.39,35.75,34.75,0,5137,1580981750.62081
1.88,1.44,1.0,0.73,3.37,35.75,34.75,0,5137,1580981751.25579
1.78,1.29,1.03,0.73,3.37,35.75,34.75,0,5137,1580981751.89467
1.78,1.39,1.1,0.73,3.39,35.75,34.75,0,5137,1580981752.53369
1.78,1.29,1.03,0.78,3.3,35.75,34.75,0,5137,1580981753.16847
1.9,1.42,1.15,0.71,3.39,36.0,34.75,0,5137,1580981753.8074
1.9,1.42,1.0,0.73,3.37,35.75,34.75,0,5137,1580981754.44634
1.9,1.42,1.12,0.71,3.39,36.0,34.5,0,5137,1580981755.08118
1.78,1.34,1.0,0.76,3.3,36.0,34.5,0,5137,1580981755.72013
1.78,1.34,1.1,0.71,3.39,35.75,34.5,0,5137,1580981756.3591301
1.88,1.39,1.12,0.68,3.39,35.75,34.75,0,5137,1580981756.9979699
1.81,1.34,1.03,0.73,3.37,35.75,34.75,0,5137,1580981757.63286
1.88,1.44,1.0,0.68,3.37,35.75,34.75,0,5137,1580981758.2718198
1.9,1.42,1.03,0.68,3.37,35.75,34.75,0,5137,1580981758.91077
1.78,1.34,1.0,0.81,3.3,35.75,34.5,0,5137,1580981759.54569
1.88,1.44,1.1,0.76,3.34,35.5,34.75,0,5137,1580981760.18464
1.88,1.32,1.05,0.76,3.37,35.5,34.5,0,5137,1580981760.82354
1.81,1.32,1.12,0.76,3.39,35.5,34.75,0,5137,1580981761.4584
1.88,1.29,1.1,0.78,3.37,35.75,34.5,0,5137,1580981762.09728
1.88,1.44,1.1,0.73,3.3,35.5,35.0,0,5137,1580981762.7362401
1.81,1.29,1.03,0.73,3.32,35.75,34.75,0,5137,1580981763.37111
1.9,1.42,1.1,0.68,3.37,35.5,34.75,0,5137,1580981764.01003
1.93,1.32,1.1,0.71,3.34,35.5,34.75,0,5137,1580981764.64905
1.9,1.42,1.03,0.73,3.37,35.75,34.75,0,5137,1580981765.28794
1.86,1.32,1.0,0.78,3.34,35.75,34.75,0,5137,1580981765.92273
1.78,1.39,1.0,0.76,3.39,35.75,34.75,0,5137,1580981766.5618
1.78,1.39,1.0,0.68,3.39,35.75,34.75,0,5137,1580981767.20068
1.9,1.42,1.12,0.81,3.39,35.75,34.75,0,5137,1580981767.8355
1.9,1.44,1.1,0.71,3.39,35.75,34.75,0,5137,1580981768.4744802
1.78,1.29,1.1,0.73,3.39,35.75,34.75,0,5137,1580981769.11346
1.9,1.34,1.12,0.68,3.39,35.75,34.5,0,5137,1580981769.7483
1.88,1.42,1.1,0.73,3.34,35.75,34.5,0,5137,1580981770.3872
1.78,1.34,1.12,0.73,3.39,35.75,34.75,0,5137,1580981771.02619
1.78,1.34,1.0,0.81,3.3,35.75,34.75,0,5137,1580981771.6651301
1.88,1.29,1.1,0.73,3.37,35.75,34.75,0,5137,1580981772.29993
1.78,1.42,1.05,0.71,3.34,35.75,34.5,0,5137,1580981772.93889
1.9,1.42,1.12,0.78,3.39,35.75,34.75,0,5137,1580981773.57793
1.9,1.42,1.12,0.76,3.39,35.75,34.75,0,5137,1580981774.21271
1.9,1.42,0.95,0.68,3.3,35.75,34.75,0,5137,1580981774.8517098
1.93,1.32,1.03,0.68,3.37,36.0,34.75,0,5137,1580981775.49064
1.83,1.39,1.12,0.76,3.39,36.0,34.75,0,5137,1580981776.12543
1.93,1.32,1.1,0.73,3.3,35.75,34.75,0,5137,1580981776.76439
1.88,1.44,1.07,0.73,3.34,36.0,34.75,0,5137,1580981777.4033802
1.88,1.44,1.05,0.71,3.37,35.75,35.0,0,5137,1580981778.04226
1.78,1.39,1.0,0.78,3.39,35.75,34.75,0,5137,1580981778.67716
1.78,1.29,1.05,0.76,3.34,35.5,34.75,0,5137,1580981779.31611
1.9,1.42,1.12,0.78,3.39,35.75,34.75,0,5137,1580981779.95507
1.88,1.44,1.0,0.68,3.37,35.5,34.75,0,5137,1580981780.58991
1.9,1.42,1.0,0.73,3.39,35.5,35.0,0,5137,1580981781.22894
1.9,1.42,1.1,0.73,3.39,35.75,34.75,0,5137,1580981781.86782
1.9,1.44,1.12,0.78,3.39,36.0,35.25,0,5137,1580981782.50265
1.88,1.34,1.0,0.73,3.37,36.0,35.0,0,5137,1580981783.1415699
1.9,1.44,1.05,0.71,3.39,36.0,35.25,0,5137,1580981783.78055
1.9,1.34,1.05,0.68,3.37,36.25,35.25,0,5137,1580981784.4194
1.88,1.44,1.1,0.71,3.34,36.0,35.0,0,5137,1580981785.0543401
1.93,1.34,1.03,0.76,3.37,35.75,35.25,0,5137,1580981785.69328
1.9,1.42,1.12,0.73,3.39,35.75,35.25,0,5137,1580981786.33217
1.9,1.42,1.0,0.73,3.39,36.0,35.25,0,5137,1580981786.96704
1.9,1.32,1.03,0.73,3.37,36.0,35.25,0,5137,1580981787.60603
1.9,1.42,1.1,0.71,3.39,36.0,35.25,0,5137,1580981788.24496
1.83,1.44,1.12,0.76,3.37,36.0,35.25,0,5137,1580981788.87979
1.9,1.44,1.03,0.73,3.37,36.0,35.25,0,5137,1580981789.51877
1.9,1.42,1.12,0.78,3.39,35.75,35.5,0,5137,1580981790.15766
1.81,1.42,1.03,0.68,3.37,36.0,35.75,0,5137,1580981790.7925699
1.78,1.34,1.12,0.73,3.39,35.75,35.75,0,5137,1580981791.43151
1.78,1.39,1.0,0.76,3.3,35.75,36.0,0,5137,1580981792.0704
1.81,1.44,1.03,0.78,3.34,35.75,35.75,0,5137,1580981792.7093801
1.93,1.42,1.03,0.68,3.37,35.75,35.75,0,5137,1580981793.34427
1.93,1.44,1.03,0.73,3.37,35.5,35.75,0,5137,1580981793.98317
1.9,1.39,1.12,0.71,3.39,35.5,35.5,0,5137,1580981794.62211
1.9,1.42,1.0,0.73,3.37,35.75,36.0,0,5137,1580981795.25705
1.9,1.42,1.1,0.71,3.39,35.75,35.75,0,5137,1580981795.89585
1.9,1.39,1.12,0.76,3.39,36.0,35.75,0,5137,1580981796.53489
1.88,1.32,1.05,0.71,3.34,36.5,35.75,0,5137,1580981797.16976
1.88,1.44,1.12,0.68,3.39,36.5,35.75,0,5137,1580981797.80864
1.78,1.34,1.0,0.78,3.39,36.5,35.75,0,5137,1580981798.44762
1.78,1.39,1.0,0.78,3.39,36.75,35.75,0,5137,1580981799.08651
1.9,1.34,1.0,0.73,3.39,36.75,35.75,0,5137,1580981799.72141
1.88,1.39,1.0,0.73,3.37,36.75,35.75,0,5137,1580981800.36037
1.9,1.42,1.1,0.73,3.34,36.75,35.75,0,5137,1580981800.99928
1.88,1.34,1.05,0.76,3.37,36.75,36.0,0,5137,1580981801.6341698
1.81,1.32,1.05,0.76,3.3,36.75,36.0,0,5137,1580981802.27311
1.9,1.39,1.12,0.73,3.39,36.5,36.0,0,5137,1580981802.9120002
1.93,1.44,1.1,0.73,3.3,36.25,36.0,0,5137,1580981803.5469198
1.9,1.42,1.12,0.73,3.39,36.5,36.0,0,5137,1580981804.18589
1.9,1.42,1.1,0.68,3.34,36.25,36.0,0,5137,1580981804.82476
1.88,1.39,1.0,0.76,3.37,36.0,36.0,0,5137,1580981805.46371
1.78,1.34,1.0,0.76,3.39,36.0,36.0,0,5137,1580981806.09861
1.9,1.44,1.12,0.76,3.39,35.75,36.0,0,5137,1580981806.73752
1.93,1.34,1.1,0.71,3.34,36.0,36.25,0,5137,1580981807.3765
1.88,1.44,1.12,0.68,3.39,36.0,36.0,0,5137,1580981808.0113401
1.9,1.34,1.12,0.76,3.39,36.25,36.0,0,5137,1580981808.6503198
1.88,1.34,1.1,0.73,3.32,36.0,36.25,0,5137,1580981809.2892401
1.78,1.42,1.1,0.73,3.3,36.25,36.0,0,5137,1580981809.9240599
1.81,1.32,1.03,0.68,3.37,36.0,36.25,0,5137,1580981810.5630698
1.9,1.32,1.12,0.71,3.39,36.25,36.25,0,5137,1580981811.20189
1.9,1.42,1.03,0.68,3.37,36.5,36.25,0,5137,1580981811.84081
1.88,1.39,1.0,0.73,3.3,36.5,36.0,0,5137,1580981812.47575
1.88,1.29,1.0,0.73,3.34,36.5,36.5,0,5137,1580981813.1147199
1.78,1.39,1.0,0.73,3.37,36.5,36.25,0,5137,1580981813.75362
1.88,1.44,1.1,0.73,3.34,36.5,36.25,0,5137,1580981814.3885
1.86,1.44,1.0,0.76,3.3,36.5,36.5,0,5137,1580981815.02743
1.86,1.39,1.0,0.76,3.37,36.75,36.25,0,5137,1580981815.6664
1.88,1.34,1.0,0.73,3.37,36.5,36.5,0,5137,1580981816.30128
1.9,1.44,1.1,0.76,3.39,36.75,36.25,0,5137,1580981816.94012
1.88,1.44,1.12,0.73,3.39,36.75,36.5,0,5137,1580981817.57919
1.9,1.32,1.03,0.68,3.37,36.75,36.25,0,5137,1580981818.21395
1.9,1.42,1.12,0.73,3.39,36.75,36.25,0,5137,1580981818.85295
1.9,1.32,1.03,0.76,3.37,36.75,36.5,0,5137,1580981819.49186
1.78,1.29,1.05,0.71,3.34,36.75,36.25,0,5137,1580981820.13081
1.78,1.34,1.0,0.78,3.39,36.75,36.5,0,5137,1580981820.76563
1.88,1.39,1.0,0.73,3.37,36.75,36.25,0,5137,1580981821.40461
1.88,1.34,1.12,0.68,3.39,36.5,36.5,0,5137,1580981822.04358
1.78,1.39,1.0,0.83,3.3,36.5,36.5,0,5137,1580981822.67843
1.81,1.42,1.03,0.76,3.3,37.0,36.25,0,5137,1580981823.3173199
1.83,1.39,1.0,0.76,3.39,37.0,36.5,0,5137,1580981823.95631
1.78,1.42,0.95,0.76,3.3,36.75,36.5,0,5137,1580981824.59118
1.81,1.44,1.03,0.76,3.3,37.0,36.5,0,5137,1580981825.2300901
1.9,1.34,1.0,0.68,3.39,37.0,36.5,0,5137,1580981825.86902
1.9,1.32,1.03,0.73,3.37,37.0,36.5,0,5137,1580981826.5079598
1.9,1.42,1.1,0.71,3.39,37.0,36.5,0,5137,1580981827.14287
1.9,1.34,1.05,0.73,3.34,37.0,36.75,0,5137,1580981827.78181
1.78,1.29,1.05,0.71,3.34,37.25,36.25,0,5137,1580981828.42069
1.78,1.34,0.95,0.78,3.3,37.25,36.5,0,5137,1580981829.0555599
1.9,1.39,1.12,0.73,3.39,37.25,36.5,0,5137,1580981829.6945698
1.78,1.29,1.0,0.78,3.39,37.25,36.5,0,5137,1580981830.3335
1.88,1.44,1.1,0.73,3.32,37.25,36.75,0,5137,1580981830.96826
1.88,1.42,1.05,0.76,3.39,37.25,36.5,0,5137,1580981831.60731
1.93,1.34,1.1,0.71,3.34,37.25,36.75,0,5137,1580981832.2462
1.88,1.39,1.0,0.68,3.37,37.25,36.5,0,5137,1580981832.88506
1.88,1.34,1.1,0.68,3.39,37.25,36.5,0,5137,1580981833.52003
1.9,1.42,1.0,0.73,3.37,37.25,36.75,0,5137,1580981834.15894
1.88,1.32,1.05,0.68,3.37,37.25,36.5,0,5137,1580981834.79786
1.9,1.42,1.12,0.68,3.39,37.25,37.0,0,5137,1580981835.43276
1.88,1.39,1.0,0.73,3.37,37.5,36.75,0,5137,1580981836.07166
1.88,1.39,1.12,0.73,3.39,37.5,36.75,0,5137,1580981836.71065
1.9,1.42,1.12,0.81,3.39,37.25,36.75,0,5137,1580981837.34549
1.78,1.34,1.03,0.78,3.34,37.5,36.75,0,5137,1580981837.9844
1.9,1.42,1.0,0.68,3.39,37.25,36.75,0,5137,1580981838.6233401
1.78,1.34,1.03,0.78,3.34,37.5,36.75,0,5137,1580981839.25825
1.88,1.29,1.0,0.73,3.34,37.5,37.0,0,5137,1580981839.89721
1.9,1.42,1.0,0.76,3.39,37.5,36.75,0,5137,1580981840.53616
1.88,1.32,1.05,0.78,3.34,37.5,37.0,0,5137,1580981841.17499
1.88,1.42,1.0,0.73,3.3,37.5,36.75,0,5137,1580981841.80988
1.88,1.32,1.1,0.71,3.34,37.5,37.0,0,5137,1580981842.44889
1.88,1.44,1.12,0.73,3.39,37.5,36.75,0,5137,1580981843.08777
1.78,1.39,1.0,0.78,3.37,37.5,36.75,0,5137,1580981843.72265
1.88,1.34,1.1,0.76,3.34,37.5,37.0,0,5137,1580981844.36161
1.93,1.42,1.03,0.73,3.37,37.5,36.75,0,5137,1580981845.00053
1.78,1.34,1.0,0.73,3.32,37.5,36.75,0,5137,1580981845.63544
1.83,1.37,1.12,0.78,3.39,37.5,37.0,0,5137,1580981846.27438
1.78,1.39,1.12,0.73,3.39,37.25,36.75,0,5137,1580981846.91327
1.9,1.42,1.12,0.81,3.39,37.5,36.75,0,5137,1580981847.5522
1.9,1.44,1.12,0.76,3.39,37.5,36.75,0,5137,1580981848.18712
1.78,1.39,1.0,0.78,3.39,37.5,36.5,0,5137,1580981848.82602
1.86,1.34,1.15,0.73,3.39,37.25,36.75,0,5137,1580981849.4649801
1.9,1.42,1.12,0.73,3.39,37.25,36.75,0,5137,1580981850.0998302
1.78,1.29,1.03,0.73,3.37,37.5,36.75,0,5137,1580981850.7388
1.78,1.39,1.0,0.68,3.39,37.5,36.75,0,5137,1580981851.3777401
1.88,1.34,1.07,0.78,3.39,37.5,36.75,0,5137,1580981852.01253
1.81,1.29,1.03,0.73,3.37,37.5,36.75,0,5137,1580981852.65153
1.78,1.39,1.12,0.73,3.39,37.5,36.75,0,5137,1580981853.2904599
1.88,1.44,1.1,0.73,3.34,37.5,37.0,0,5137,1580981853.92933
1.93,1.32,1.05,0.76,3.37,37.25,36.75,0,5137,1580981854.56427
1.86,1.29,1.0,0.68,3.37,37.5,36.75,0,5137,1580981855.20322
1.9,1.42,1.12,0.73,3.39,37.5,36.75,0,5137,1580981855.84211
1.88,1.44,1.0,0.73,3.37,37.5,36.75,0,5137,1580981856.4770002
1.9,1.42,1.03,0.78,3.37,37.25,36.75,0,5137,1580981857.11595
1.9,1.42,1.12,0.73,3.39,37.25,37.0,0,5137,1580981857.75486
1.88,1.29,1.1,0.76,3.39,37.25,37.0,0,5137,1580981858.38977
1.88,1.44,1.0,0.73,3.37,37.5,36.75,0,5137,1580981859.02869
1.81,1.44,1.05,0.76,3.3,37.5,36.75,0,5137,1580981859.66764
1.9,1.39,1.12,0.78,3.39,37.5,36.75,0,5137,1580981860.30252
1.88,1.44,1.05,0.68,3.34,37.5,37.0,0,5137,1580981860.94147
1.81,1.42,1.12,0.78,3.39,37.5,36.75,0,5137,1580981861.58038
1.81,1.32,1.0,0.76,3.3,37.25,36.75,0,5137,1580981862.2193
1.88,1.34,1.1,0.71,3.34,37.5,36.75,0,5137,1580981862.85418
1.78,1.39,1.0,0.76,3.39,37.5,36.75,0,5137,1580981863.49315
1.86,1.44,1.0,0.76,3.3,37.5,36.75,0,5137,1580981864.13205
1.86,1.34,1.12,0.73,3.39,37.5,36.5,0,5137,1580981864.76691
1.9,1.42,1.03,0.68,3.37,37.5,36.75,0,5137,1580981865.4059
1.88,1.44,1.1,0.76,3.34,37.25,36.5,0,5137,1580981866.0448
1.78,1.34,0.95,0.78,3.3,37.25,36.75,0,5137,1580981866.67972
1.88,1.44,1.12,0.73,3.39,37.5,36.5,0,5137,1580981867.31863
1.78,1.39,1.0,0.78,3.39,37.5,36.75,0,5137,1580981867.95754
1.9,1.34,1.12,0.78,3.39,37.75,36.75,0,5137,1580981868.5964198
1.9,1.32,1.03,0.68,3.37,37.5,36.5,0,5137,1580981869.23137
1.9,1.42,1.12,0.73,3.39,37.5,36.75,0,5137,1580981869.8703
1.88,1.42,1.1,0.73,3.34,37.5,36.5,0,5137,1580981870.50927
1.9,1.32,0.98,0.73,3.3,37.75,36.75,0,5137,1580981871.1440802
1.9,1.32,1.15,0.76,3.34,37.75,36.5,0,5137,1580981871.78301
1.78,1.34,0.95,0.73,3.34,37.75,36.75,0,5137,1580981872.42202
1.78,1.42,0.98,0.73,3.32,37.75,36.5,0,5137,1580981873.0568302
1.9,1.34,1.12,0.73,3.39,37.75,36.75,0,5137,1580981873.69581
1.88,1.34,1.0,0.73,3.34,37.75,36.75,0,5137,1580981874.33474
1.88,1.44,1.12,0.68,3.39,37.75,36.5,0,5137,1580981874.9736302
1.88,1.44,1.05,0.68,3.37,38.0,36.75,0,5137,1580981875.60852
1.9,1.42,1.1,0.73,3.34,37.75,36.5,0,5137,1580981876.2474802
1.9,1.42,1.12,0.78,3.39,37.75,36.75,0,5137,1580981876.8864
1.88,1.44,1.12,0.73,3.39,37.5,36.5,0,5137,1580981877.52127
1.78,1.34,1.0,0.71,3.37,37.75,36.75,0,5137,1580981878.16019
1.88,1.34,1.1,0.68,3.37,37.75,36.75,0,5137,1580981878.79917
1.88,1.32,1.12,0.68,3.39,37.75,36.5,0,5137,1580981879.434
1.78,1.34,1.0,0.73,3.32,38.0,36.5,0,5137,1580981880.073
1.9,1.42,1.12,0.73,3.39,37.5,36.5,0,5137,1580981880.71192
1.81,1.42,1.03,0.76,3.37,38.0,36.5,0,5137,1580981881.35077
1.93,1.32,1.03,0.73,3.37,37.75,36.5,0,5137,1580981881.98572
1.88,1.34,1.1,0.78,3.39,38.0,36.75,0,5137,1580981882.62468
1.78,1.34,1.0,0.78,3.39,37.75,36.5,0,5137,1580981883.26356
1.9,1.42,1.12,0.78,3.39,38.0,36.5,0,5137,1580981883.89843
1.78,1.29,1.03,0.73,3.37,37.75,36.5,0,5137,1580981884.53737
1.88,1.32,1.05,0.81,3.34,38.0,36.5,0,5137,1580981885.1763198
1.9,1.42,1.03,0.68,3.37,37.75,36.5,0,5137,1580981885.8111598
1.78,1.39,1.0,0.68,3.39,38.0,36.5,0,5137,1580981886.4501
1.9,1.42,1.12,0.78,3.39,38.0,36.5,0,5137,1580981887.08911
1.78,1.29,1.0,0.68,3.37,38.0,36.5,0,5137,1580981887.72395
1.93,1.29,1.05,0.76,3.3,38.0,36.5,0,5137,1580981888.36285
1.9,1.39,1.12,0.71,3.39,38.0,36.5,0,5137,1580981889.00181
1.88,1.32,1.0,0.73,3.37,37.75,36.5,0,5137,1580981889.64075
1.81,1.29,1.03,0.73,3.37,38.0,36.5,0,5137,1580981890.27559
1.9,1.39,1.12,0.73,3.39,38.0,36.75,0,5137,1580981890.9145901
1.78,1.42,1.0,0.78,3.39,38.0,36.75,0,5137,1580981891.55351
1.81,1.29,1.0,0.68,3.37,38.0,36.75,0,5137,1580981892.18834
1.9,1.39,1.12,0.76,3.39,37.75,36.75,0,5137,1580981892.82727
1.78,1.29,1.1,0.71,3.34,38.0,36.75,0,5137,1580981893.46624
1.9,1.42,1.03,0.71,3.37,38.0,36.75,0,5137,1580981894.10111
1.83,1.39,1.12,0.71,3.39,38.0,36.75,0,5137,1580981894.74008
1.88,1.44,1.0,0.71,3.37,38.0,36.5,0,5137,1580981895.37904
1.93,1.32,1.03,0.73,3.37,38.0,36.75,0,5137,1580981896.01791
1.78,1.29,1.03,0.68,3.37,38.0,36.75,0,5137,1580981896.6528301
1.9,1.42,1.1,0.68,3.37,38.0,36.75,0,5137,1580981897.29181
1.78,1.39,1.1,0.73,3.34,38.0,36.5,0,5137,1580981897.93071
1.78,1.42,1.03,0.78,3.34,38.0,36.75,0,5137,1580981898.56554
1.78,1.34,1.0,0.76,3.3,38.0,36.75,0,5137,1580981899.2044802
1.9,1.42,1.0,0.76,3.39,38.0,36.5,0,5137,1580981899.8434
1.9,1.42,1.12,0.81,3.39,38.0,36.75,0,5137,1580981900.4783099
1.9,1.39,1.1,0.68,3.37,38.0,36.5,0,5137,1580981901.11722
1.9,1.42,1.0,0.68,3.39,38.0,36.75,0,5137,1580981901.75618
1.81,1.29,1.03,0.68,3.37,38.0,36.5,0,5137,1580981902.39502
1.86,1.44,1.0,0.76,3.3,37.75,36.75,0,5137,1580981903.02996
1.88,1.44,1.05,0.68,3.39,38.25,36.75,0,5137,1580981903.66915
1.88,1.39,1.12,0.73,3.39,38.0,36.5,0,5137,1580981904.30786
